Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords
1299;Italy;383;1;Basic;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
885;Italy;383;0;Basic;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
840;Italy;383;1;Basic;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
840;Italy;383;1;Basic;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1143;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1271;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
91;Lithuania;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
91;Lithuania;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
988;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
876;Italy;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1076;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
969;Romania;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
168;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
168;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
168;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
967;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
972;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1517;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
378;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
378;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
990;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1093;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1158;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1157;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1256;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1219;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1219;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1219;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1219;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
509;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
898;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
898;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1149;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
890;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
394;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1087;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1087;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1087;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1080;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1163;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1146;Portugal;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
966;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
966;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1195;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1173;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
468;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
468;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
899;Lithuania;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
899;Lithuania;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1220;Slovenia;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
753;Italy;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
851;Italy;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
633;Italy;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
851;Italy;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
955;Lithuania;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1324;Italy;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1322;Italy;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1289;Italy;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1292;Italy;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
840;Italy;384;1;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
634;Italy;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1095;Portugal;384;0;Basic;Linear Algebra;Linear Transformations;Linearity,Invertible linear operator,Composition of linear applications,Linear application
1271;Portugal;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1271;Portugal;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1271;Portugal;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
81;Lithuania;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
81;Lithuania;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
91;Lithuania;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
876;Italy;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1083;Portugal;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
168;Portugal;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1517;Portugal;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1256;Portugal;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
986;Portugal;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1179;Portugal;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
986;Portugal;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
986;Portugal;385;0;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
1375;Portugal;385;1;Advanced;Linear Algebra;Linear Transformations;Linearity,Matrix of a linear transformation,Linear application
